Passenger 1 ID,Passenger 2 ID,Number of Flights Together
7379,8577,3
6426,601,3
508,554,3
1047,1223,3
8068,5426,3
2977,3209,3
10535,7747,3
11070,11035,3
8497,5467,3
1470,1561,3
2259,6048,3
7205,3992,3
1946,3622,3
4668,4661,3
4260,4283,3
4292,8846,3
415,3123,3
10179,773,3
4802,11930,3
3513,6218,3
710,715,3
761,1002,3
3653,190,3
8158,10332,3
5539,13336,3
5605,2548,3
4588,4561,3
10347,778,3
4184,11086,3
10960,1089,3
1067,9954,3
7093,5876,3
12057,9969,3
10465,10404,3
7506,1482,3
9441,6003,3
167,6863,3
9014,5700,3
2534,2201,3
4059,5479,3
9351,10613,3
3539,3541,3
8149,11914,3
1314,5321,3
4933,9613,3
2252,4417,3
11180,11404,3
3752,3472,3
603,5661,3
5095,5066,3
4482,4447,3
5125,926,3
12157,2153,3
7580,4175,3
7667,694,3
788,789,3
1198,4056,3
2447,2497,3
8660,7194,3
5544,638,3
6112,6843,3
340,348,3
3174,2153,3
6843,13608,3
7329,7367,3
10652,10664,3
3116,3157,3
13399,13602,3
9977,9376,3
3537,912,3
10009,10036,3
2131,2288,3
4398,4337,3
5283,2482,3
7463,7435,3
9749,6882,3
10484,10450,3
6708,5284,3
5696,5966,3
8276,8282,3
3180,698,3
2786,2727,3
8771,8733,3
6767,6759,3
1509,1532,3
9550,9576,3
3950,5789,3
1581,3700,3
3238,8981,3
3985,6720,3
1808,2709,3
8238,6368,3
368,1618,3
923,3900,3
2292,8180,3
582,513,3
3319,6733,3
1581,601,3
771,3477,3
7001,4483,3
5836,5757,3
7135,4814,3
1722,1750,3
2926,4421,3
4156,4101,3
2427,2223,3
6468,1678,3
8698,1544,3
7565,12218,3
4467,4423,3
247,2874,3
5109,3865,3
821,3122,3
4317,4393,3
61,10770,3
5668,7044,3
10665,5219,3
7584,3688,3
1974,1986,3
1528,4838,3
8135,6565,3
594,7650,3
7029,7025,3
6987,6921,3
8221,7082,3
3054,10210,3
7568,7561,3
12326,9101,3
10379,1555,3
1877,2761,3
10376,10398,3
6085,4166,3
11271,4778,3
8621,14044,3
9494,751,3
210,230,3
3152,5461,3
42,7823,3
4742,4756,3
12446,8721,3
7775,7706,3
3677,3958,3
1335,206,3
3188,3436,3
8545,3807,3
10747,14256,3
8800,8724,3
1001,221,3
1982,1999,3
5608,5656,3
2697,650,3
3169,7770,3
10612,5416,3
3163,1382,3
5487,8763,3
211,622,3
3742,401,3
9712,12035,3
3568,4297,3
3623,3321,3
12323,12695,3
429,456,3
708,789,3
5230,8981,3
3953,1250,3
1701,4786,3
6808,2450,3
5444,5411,3
5137,5200,3
641,3114,3
1070,1081,3
2249,3550,3
2592,9472,3
8270,8248,3
3142,2109,3
12504,8368,3
1189,3677,3
3940,4178,3
6060,6063,3
6447,6827,3
11559,972,3
3309,1555,3
367,365,3
10465,10416,3
5937,5948,3
7660,6053,3
1592,3527,3
12551,12543,3
4449,9696,3
4267,4236,3
11884,7726,3
6883,2336,3
13609,13685,3
9728,9756,3
9145,6107,3
10462,10470,3
10454,2462,3
773,3679,3
4793,6485,3
4613,468,3
5603,6974,3
8653,4315,3
5997,700,3
11022,11041,3
2775,4285,3
10925,10970,3
9692,9648,3
1078,2692,3
1635,6810,3
13094,11233,3
2074,3225,3
9091,9092,3
3332,4737,3
11396,2327,3
4170,6953,3
5138,3442,3
9028,9079,3
373,365,3
2767,2701,3
2278,4418,3
9016,7624,3
3569,3491,3
755,3589,3
4536,1436,3
2570,2515,3
5603,5615,3
11256,1164,3
4938,11900,3
5609,5740,3
3357,2642,3
8872,8843,3
7266,6673,3
5491,6591,3
3998,2728,3
9040,3392,3
3883,3837,3
4454,9720,3
9064,9067,3
6515,6585,3
11687,8197,3
1849,10770,3
8836,5198,3
5863,1200,3
8059,2932,3
5466,407,3
4398,4349,3
8216,7618,3
11773,1089,3
769,780,3
3968,12041,3
3692,3638,3
6052,6302,3
6468,10315,3
11600,5998,3
9,9462,3
12335,11360,3
3680,3637,3
3636,8471,3
2227,7454,3
8007,4468,3
2284,2241,3
258,6529,3
3661,5048,3
3558,7667,3
2696,10799,3
1070,1077,3
7209,2437,3
4867,9696,3
9672,9627,3
14097,6858,3
4168,8801,3
2432,3700,3
4795,239,3
479,9758,3
4581,1493,3
5552,5549,3
1871,1875,3
2960,4361,3
9058,6956,3
7122,2656,3
2275,2256,3
3638,2872,3
2583,2518,3
5451,2007,3
6335,4875,3
1243,1287,3
1930,1953,3
1045,739,3
4757,545,3
9988,9723,3
8907,3993,3
6720,9920,3
3567,127,3
6987,4611,3
10486,10474,3
7442,3849,3
7336,5347,3
11969,11176,3
1021,10354,3
868,841,3
8277,3278,3
4401,2080,3
7506,5334,3
8952,10797,3
4455,6694,3
8381,4552,3
3435,5115,3
1246,8399,3
4832,3127,3
7508,5513,3
8517,5808,3
3117,605,3
3443,7417,3
226,8722,3
4126,3920,3
397,2454,3
5923,5964,3
4554,6060,3
10812,565,3
4015,4081,3
1982,1984,3
683,2088,3
5113,3622,3
2128,2718,3
1961,1962,3
11506,9062,3
5495,6050,3
8985,11281,3
501,5769,3
5418,2032,3
7460,5912,3
872,848,3
6736,7627,3
9766,9822,3
648,3153,3
3618,9626,3
2628,2624,3
6453,2534,3
2334,12146,3
14009,14014,3
11423,11403,3
11571,482,3
14025,14044,3
14767,14796,3
2238,5003,3
2667,3524,3
7745,7704,3
3563,7958,3
6441,9098,3
11817,5368,3
1025,6159,3
7820,7833,3
10238,11028,3
2607,2695,3
664,685,3
9665,3993,3
5977,5904,3
6565,2530,3
7663,629,3
2595,11463,3
2158,2829,3
6177,5725,3
4237,12049,3
8446,3897,3
2479,6030,3
768,3565,3
3942,5126,3
5436,4373,3
9511,9513,3
295,3402,3
210,10458,3
7634,7677,3
3175,9287,3
11054,11017,3
3330,8297,3
684,3117,3
8821,8036,3
11896,5755,3
4353,5416,3
4347,4360,3
11939,6541,3
2062,1027,3
7584,7547,3
3913,1753,3
238,7,3
364,843,3
1287,4911,3
10204,4620,3
11271,1164,3
2030,1030,3
8803,10896,3
3955,7418,3
5065,3149,3
10104,2171,3
3563,972,3
9635,9602,3
1078,6047,3
9050,5275,3
2299,2573,3
8662,814,3
1398,2437,3
6202,6261,3
13400,13280,3
11334,3112,3
1043,763,3
2167,2186,3
10350,10497,3
1692,2848,3
3181,8871,3
3396,3346,3
4245,4254,3
4472,4462,3
1269,1063,3
7015,7077,3
1734,4092,3
6479,6455,3
9653,780,3
5935,6881,3
6040,8084,3
2653,12351,3
7909,5109,3
735,775,3
2406,5333,3
1482,9649,3
8426,5894,3
9539,10253,3
3648,7756,3
8158,4850,3
5775,6908,3
1169,9326,3
7771,8323,3
2101,2624,3
4309,5471,3
1108,4609,3
6205,7457,3
2174,2192,3
8089,6805,3
292,2106,3
11114,10016,3
8925,8999,3
10568,4709,3
2262,11311,3
546,383,3
2379,3119,3
2864,9950,3
4978,8595,3
14025,14023,3
486,10758,3
8702,8747,3
1473,219,3
10361,10346,3
1097,348,3
324,3424,3
10201,2064,3
9773,9855,3
4089,2495,3
10326,10229,3
540,109,3
4342,4378,3
10615,954,3
8328,7894,3
3976,3936,3
8107,10896,3
4564,3837,3
489,2944,3
688,2799,3
5958,12899,3
4255,4945,3
10283,12085,3
856,368,3
2336,7958,3
2544,1325,3
5819,10201,3
1467,1464,3
4165,8509,3
4613,2728,3
1719,1780,3
1309,2489,3
3563,3678,3
3076,1299,3
3067,12328,3
1321,3216,3
172,195,3
7881,11398,3
7403,5731,3
631,4453,3
3615,383,3
8597,10318,3
2960,3046,3
6519,12248,3
1466,1412,3
10356,780,3
3208,3527,3
5989,5955,3
343,1308,3
7045,7091,3
804,4197,3
1272,12687,3
3551,1812,3
633,2127,3
1886,3173,3
8548,7713,3
5978,4874,3
6332,320,3
1180,1108,3
9095,8251,3
5529,46,3
1144,1718,3
231,493,3
1058,1003,3
1335,10399,3
2902,8007,3
5908,5921,3
2229,2213,3
5143,5103,3
6857,6535,3
8585,8572,3
13562,7956,3
8445,5058,3
3584,9364,3
8959,8909,3
1424,10784,3
11498,11404,3
4898,4803,3
2897,1005,3
3603,1313,3
6190,6112,3
2215,2998,3
5744,7427,3
112,2363,3
13617,13694,3
10481,11389,3
15176,11070,3
6233,1433,3
5663,5617,3
5111,11050,3
4590,456,3
6655,10799,3
11256,1682,3
10967,796,3
13592,13233,3
289,10004,3
8375,7859,3
5330,8724,3
798,2162,3
1930,1911,3
2965,3578,3
2515,1208,3
13663,13670,3
5841,7671,3
10753,7593,3
5412,6099,3
7490,7463,3
855,2392,3
1979,10608,3
2528,2551,3
7948,8684,3
2656,233,3
10612,10431,3
5965,5985,3
1782,761,3
3361,3956,3
9834,10389,3
13885,10796,3
1584,1520,3
9757,3117,3
8211,11179,3
5170,889,3
4940,6666,3
11335,6086,3
10708,3867,3
3435,2605,3
5538,9363,3
4607,1251,3
8106,5162,3
5526,5590,3
1996,1987,3
10691,12371,3
2511,692,3
10244,4770,3
2681,650,3
10376,10243,3
11120,1020,3
10478,10651,3
765,711,3
12197,4603,3
12002,9779,3
4320,4382,3
1997,1976,3
5855,11794,3
2550,7680,3
1770,4121,3
11648,11607,3
2358,6978,3
5960,6038,3
9095,8257,3
5008,4269,3
2510,2584,3
7448,7417,3
5333,2072,3
11829,7168,3
5513,12516,3
11876,7336,3
13221,13195,3
238,1706,3
5873,11408,3
2283,2202,3
5269,1447,3
10016,12417,3
11347,11206,3
11746,348,3
11384,11351,3
2127,2195,3
10762,13557,3
5735,5753,3
4650,2718,3
774,328,3
1240,230,3
10809,12160,3
3666,309,3
5312,7139,3
1106,4769,3
9380,10048,3
6809,1898,3
8262,8287,3
8979,3622,3
6019,13680,3
10428,10405,3
953,3503,3
4582,437,3
4380,4035,3
4425,4414,3
10843,10890,3
5623,4770,3
1434,1890,3
10420,3798,3
8788,6583,3
12771,3179,3
785,1095,3
2897,3039,3
1085,7509,3
8083,8664,3
10009,10035,3
1599,1576,3
3322,3336,3
7853,7877,3
3132,3146,3
7043,7073,3
3519,6050,3
722,736,3
8163,969,3
940,8605,3
7122,8257,3
6516,2904,3
4123,2485,3
6437,5686,3
12000,8010,3
10374,10356,3
12634,13407,3
1038,709,3
3935,3976,3
8290,9522,3
11599,2778,3
11207,9402,3
11982,1738,3
1223,8577,3
5325,3569,3
1371,1248,3
7220,3529,3
2565,6003,3
5456,10479,3
2927,9036,3
8320,4109,3
4404,135,3
5595,5560,3
4499,2674,3
1363,5936,3
756,3650,3
7711,5551,3
1991,6053,3
2389,4047,3
6081,11867,3
5182,3209,3
1987,5072,3
5911,2944,3
8175,11099,3
12233,7318,3
2033,11359,3
3002,2245,3
597,574,3
1001,3198,3
3154,1816,3
79,14750,3
6597,7530,3
349,1060,3
11272,7841,3
14680,14693,3
288,284,3
11872,11089,3
3994,2668,3
8174,8198,3
3611,2072,3
9721,9840,3
3901,14012,3
1694,4077,3
11667,11636,3
5714,5786,3
10640,1156,3
11872,11869,3
13119,9280,3
254,212,3
11337,4148,3
2556,3120,3
4394,4092,3
6088,4993,3
6755,6764,3
1715,4822,3
5731,7776,3
7721,9043,3
1946,1916,3
10869,11532,3
3585,4314,3
1581,3974,3
11889,4209,3
3404,2566,3
8798,8747,3
10899,8006,3
777,779,3
4340,4324,3
7558,7596,3
423,6531,3
760,3188,3
6402,6993,3
7189,4814,3
14096,14077,3
8073,5414,3
3343,4073,3
6292,4255,3
4484,8084,3
6875,5321,3
4607,4680,3
2767,4665,3
5053,6027,3
5743,1112,3
3928,222,3
8214,8051,3
5355,5359,3
8045,3873,3
4939,2705,3
3519,1449,3
7162,8078,3
729,313,3
11812,13734,3
6940,6293,3
23,10112,3
5341,2548,3
4249,4209,3
1419,4929,3
2755,9498,3
8234,13817,3
1443,1827,3
3443,5966,3
4641,4692,3
1976,6694,3
12486,5984,3
1554,833,3
3913,4423,3
3929,1555,3
9656,5652,3
11370,2378,3
7896,1032,3
4408,3660,3
9759,9785,3
5376,5377,3
5918,1034,3
1544,3978,3
2391,11990,3
3465,9182,3
11898,11840,3
2797,3445,3
3689,6932,3
11352,5920,3
1928,1910,3
5073,6006,3
7446,7834,3
7436,4221,3
378,716,3
330,751,3
11062,637,3
7149,7463,3
7721,13270,3
6426,8896,3
3587,7333,3
11889,13556,3
13418,13477,3
6088,8020,3
80,9725,3
6074,7883,3
12177,12176,3
312,6553,3
1064,3112,3
5231,10757,3
4070,4683,3
4993,4925,3
657,670,3
7467,7401,3
5830,5803,3
8007,7854,3
8804,10827,3
9704,6590,3
4643,4645,3
7149,7562,3
10422,10425,3
7530,9016,3
4536,4574,3
5101,4288,3
6542,6565,3
7331,2497,3
1631,9465,3
1378,9403,3
5664,5695,3
8252,11239,3
1850,15153,3
9598,2123,3
5911,11798,3
5661,13673,3
7192,8234,3
882,817,3
9653,10453,3
1955,1962,3
13571,5605,3
226,135,3
1045,843,3
5668,431,3
8995,8977,3
2472,8796,3
13776,13431,3
4891,602,3
5592,298,3
8098,13711,3
11253,7036,3
6575,2557,3
4684,11394,3
12340,9516,3
1690,1630,3
2472,7230,3
4416,5377,3
660,407,3
1668,10654,3
427,2539,3
13522,3328,3
3133,10440,3
1858,4223,3
6524,5731,3
6927,6923,3
2867,5429,3
6900,6801,3
5505,4627,3
1038,7806,3
7679,4860,3
1849,10710,3
8050,7721,3
9610,3173,3
6052,6010,3
4051,7253,3
4542,719,3
9016,6575,3
2489,11652,3
7585,12435,3
582,8529,3
13194,5919,3
3177,10808,3
9683,2408,3
2565,13391,3
3289,3227,3
5209,8330,3
13052,6107,3
12403,12408,3
2349,13556,3
5481,4364,3
14060,8664,3
14746,14727,3
4496,5030,3
4467,2246,3
7166,760,3
4491,3548,3
14662,5345,3
3649,2404,3
4467,4420,3
7,10165,3
7718,7319,3
1701,2032,3
6695,1977,3
12598,9508,3
1698,4624,3
10499,10474,3
17,4226,3
12634,5854,3
510,571,3
11057,10509,3
2906,10798,3
1946,7562,3
11483,13012,3
5376,10228,3
4670,10327,3
1099,1041,3
5577,5570,3
2984,5729,3
5495,6045,3
7442,6977,3
2479,7111,3
14095,12910,3
5756,5359,3
1915,1969,3
6468,5046,3
139,2432,3
12505,12381,3
4102,6829,3
11939,2718,3
11342,3738,3
4849,3111,3
5526,5564,3
14022,13668,3
8645,3459,3
2498,2429,3
7756,7800,3
4356,7104,3
1361,10470,3
833,1906,3
4772,8381,3
3525,3551,3
6341,6343,3
7910,637,3
13477,13480,3
4140,999,3
8446,11756,3
1505,6322,3
4391,1020,3
8017,9995,3
199,5939,3
2296,2221,3
4901,9985,3
1700,1158,3
3967,4660,3
6850,9658,3
3560,3568,3
11879,11840,3
2048,165,3
696,1255,3
940,780,3
923,1313,3
2138,2164,3
672,631,3
11262,13637,3
12537,1818,3
5331,5379,3
2329,8441,3
8594,9544,3
9003,9006,3
167,8226,3
10228,11050,3
1694,360,3
6800,6759,3
9049,8120,3
11510,8180,3
4449,3518,3
12003,3257,3
7495,1436,3
316,1531,3
2031,3122,3
1303,3975,3
1287,3966,3
7537,6176,3
4635,4621,3
6166,10710,3
10484,11898,3
8995,8926,3
1351,5449,3
5645,5688,3
1297,2560,3
1461,1403,3
12862,12813,3
364,3195,3
1571,674,3
3773,8964,3
1922,1906,3
6534,6528,3
654,4465,3
325,1204,3
9677,4867,3
1470,2720,3
1014,4429,3
1401,2438,3
10535,10503,3
4877,8961,3
1886,6101,3
4769,629,3
751,679,3
698,682,3
3345,3706,3
8880,8810,3
5716,4953,3
6730,6720,3
3657,1095,3
5867,12929,3
5788,5712,3
10795,392,3
4945,10796,3
341,3855,3
11594,4526,3
421,4774,3
112,3,3
6570,6515,3
9039,3048,3
4284,4274,3
9828,1863,3
10843,9223,3
11250,6820,3
5432,915,3
3839,1602,3
4171,6940,3
1064,613,3
12771,12792,3
13894,1363,3
1984,1906,3
4747,7663,3
7220,3789,3
4334,4360,3
1943,2072,3
8704,5869,3
9010,9086,3
9287,9277,3
7243,4210,3
8023,199,3
6197,2913,3
6548,10644,3
5055,2509,3
3912,2578,3
1649,10043,3
10095,11398,3
12789,12782,3
202,238,3
11687,9465,3
731,5148,3
10451,10423,3
1291,659,3
3028,10719,3
7019,8260,3
576,569,3
2378,9779,3
3551,5021,3
11048,11039,3
4655,1251,3
295,3174,3
3916,299,3
11206,10371,3
3923,11767,3
8775,8792,3
6377,6349,3
12362,9364,3
5959,11767,3
6256,6986,3
8167,13731,3
5025,4656,3
5789,5722,3
9150,33,3
7646,913,3
3880,13694,3
8387,8365,3
5920,5937,3
3800,3798,3
5978,1252,3
9974,13275,3
2573,10626,3
2143,10651,3
7798,7785,3
11034,3243,3
3468,2796,3
10490,10425,3
10143,10530,3
12197,12354,3
1788,8195,3
3551,11876,3
4142,1767,3
9763,8350,3
848,8250,3
1297,2554,3
11353,9077,3
10112,11690,3
9744,10449,3
12542,12582,3
2580,1709,3
3192,2503,3
3528,6352,3
5430,10585,3
3210,1992,3
5216,4441,3
525,12526,3
17,7059,3
6924,6208,3
6112,7858,3
8599,8529,3
2068,5207,3
1212,1504,3
10016,6071,3
1545,258,3
2266,2281,3
4411,2554,3
1569,5482,3
11749,3590,3
10551,12049,3
833,8631,3
7742,860,3
5578,9166,3
5986,5928,3
11896,12371,3
2761,1836,3
1169,2432,3
755,3440,3
12146,8592,3
3902,10967,3
5741,5096,3
274,7812,3
11579,1583,3
11522,12578,3
2251,2467,3
9300,1189,3
2821,8260,3
13336,7949,3
9370,9875,3
3624,3510,3
8961,9821,3
1611,1646,3
2245,3754,3
3668,3656,3
2993,2908,3
9017,13215,3
8240,12552,3
13490,13479,3
3679,2910,3
12401,12463,3
154,4540,3
8724,906,3
5343,6177,3
10456,10464,3
8962,8918,3
2149,800,3
2293,2287,3
13208,13853,3
11599,6347,3
6468,5030,3
8256,8216,3
729,366,3
1041,10536,3
3968,3807,3
2454,3620,3
10751,8260,3
13636,1033,3
8686,8042,3
3447,9700,3
3037,3051,3
3193,641,3
1963,1999,3
7636,3730,3
2333,11472,3
5738,4146,3
8262,10753,3
9628,4867,3
8706,6591,3
1670,3077,3
8390,7104,3
3208,2145,3
7640,9786,3
10746,10757,3
5995,7870,3
4619,4830,3
5279,4492,3
2571,3794,3
5406,49,3
624,2563,3
13372,13332,3
12840,5371,3
11600,8261,3
8399,8165,3
5843,7176,3
1263,4516,3
250,3913,3
7816,7995,3
8385,13978,3
13477,10085,3
2611,7997,3
229,5133,3
2100,9758,3
13952,13973,3
2403,3572,3
2068,3924,3
5116,2465,3
11600,9779,3
3492,3488,3
1752,8964,3
11767,11743,3
12685,13431,3
10795,1265,3
875,826,3
64,3490,3
9063,11690,3
4897,8837,3
839,870,3
6402,10455,3
11079,11077,3
3629,7244,3
3590,3275,3
5867,9934,3
6875,3231,3
813,852,3
9112,3486,3
173,9358,3
14064,2203,3
7733,925,3
7530,7570,3
5983,5930,3
5215,8981,3
92,7896,3
3928,3173,3
13842,13898,3
2410,2459,3
2272,12565,3
8941,8927,3
10570,2563,3
274,264,3
13640,9462,3
2667,7,3
3743,7666,3
10489,10470,3
8403,7832,3
2926,8132,3
12902,4647,3
2308,2325,3
792,309,3
3260,3233,3
10738,11111,3
3866,8202,3
4210,9834,3
83,1860,3
717,384,3
1991,1927,3
10412,10475,3
8280,272,3
10022,7910,3
6019,212,3
4876,9822,3
13442,8609,3
2208,8323,3
10492,10471,3
3991,5082,3
5556,5534,3
4534,1220,3
238,49,3
2786,910,3
3695,5073,3
11521,689,3
6415,10972,3
6743,10953,3
6201,6033,3
1375,3041,3
5456,6089,3
3021,8867,3
5854,5695,3
12841,968,3
4932,4925,3
6114,11221,3
5279,5239,3
3883,11353,3
9769,8590,3
9634,9651,3
1829,6033,3
68,5693,3
3525,4224,3
11880,14092,3
2429,5066,3
8588,10004,3
5318,7886,3
3600,638,3
1963,1911,3
4020,2067,3
7685,98,3
9206,7713,3
7,61,3
8953,8961,3
4586,1401,3
7326,8381,3
12797,12800,3
8265,9987,3
9399,9734,3
8782,7384,3
5768,5755,3
9287,3925,3
3961,4286,3
4415,8529,3
8402,5584,3
4706,10008,3
3961,1684,3
9381,8015,3
6882,10004,3
5763,5733,3
9366,13614,3
2963,2467,3
4499,4478,3
11274,9623,3
4087,4050,3
13129,5371,3
10938,7014,3
3594,3574,3
4248,291,3
9901,6661,3
5744,5767,3
12617,13487,3
754,736,3
6444,6412,3
13813,13802,3
5170,3428,3
13244,461,3
554,556,3
8461,2482,3
7900,7815,3
6308,6475,3
1950,1917,3
7679,9522,3
862,876,3
11926,8076,3
4700,8320,3
86,5417,3
4435,2446,3
13480,13482,3
14661,14651,3
696,955,3
174,10778,3
11224,8443,3
8114,5299,3
10067,4755,3
9225,9206,3
5511,11315,3
2861,5096,3
8075,72,3
11794,7020,3
3385,2594,3
8268,12574,3
12212,2279,3
714,780,3
13609,13329,3
5680,5691,3
738,7165,3
4820,5611,3
6438,5417,3
9988,10000,3
9009,1341,3
869,5775,3
5418,10432,3
920,5021,3
1363,13038,3
2068,2437,3
10535,10899,3
4113,8284,3
2465,2500,3
5959,369,3
1963,6726,3
11687,5775,3
863,809,3
3920,2848,3
191,1437,3
6814,8676,3
9072,1226,3
550,586,3
10472,10456,3
2002,7713,3
9410,10808,3
2346,2826,3
3303,3078,3
446,3930,3
9696,9654,3
3815,1602,3
696,1537,3
455,7650,3
6412,3059,3
1895,11885,3
577,2732,3
12653,4307,3
5408,4044,3
2959,5479,3
11680,6823,3
7682,969,3
9030,2973,3
4089,4400,3
7705,10838,3
12454,12468,3
11137,936,3
4227,4284,3
11136,13264,3
735,3258,3
7718,11123,3
8017,1769,3
7,1226,3
6294,378,3
3734,3172,3
6987,9777,3
4257,4206,3
6365,6343,3
7147,4234,3
7733,3689,3
3261,8892,3
13607,13673,3
8101,10427,3
2083,631,3
15096,9738,3
7120,1491,3
9252,9220,3
5319,11545,3
9369,7271,3
2504,2518,3
12374,712,3
5216,9274,3
2610,4185,3
3926,5060,3
7101,5198,3
3940,631,3
1387,2315,3
3757,3263,3
5513,5584,3
2574,3578,3
3295,1970,3
1016,5343,3
4612,4342,3
5800,7450,3
6486,815,3
11046,6394,3
8363,4364,3
8821,9239,3
6822,6837,3
13830,13868,3
10358,8885,3
12158,12200,3
1015,1063,3
2684,7136,3
14601,14642,3
677,682,3
10989,2594,3
14650,5516,3
2672,2630,3
5601,1982,3
2281,2267,3
3336,11843,3
6570,4669,3
8965,7752,3
3171,3192,3
5355,5318,3
6036,11057,3
2534,6289,3
7848,7073,3
1791,1755,3
4177,3512,3
5592,5551,3
4329,4392,3
1333,7508,3
2421,2448,3
7445,4675,3
11719,2097,3
4876,1612,3
256,1077,3
47,1027,3
172,2247,3
2544,9057,3
9540,7823,3
1051,746,3
4745,8368,3
5867,8948,3
9466,9026,3
5067,5019,3
368,852,3
7640,5404,3
4004,2678,3
2976,993,3
10690,6811,3
2287,2225,3
291,4522,3
3220,8846,3
660,8981,3
5933,5937,3
9763,9950,3
4694,3542,3
10705,1849,3
5738,1796,3
4411,3104,3
6937,4280,3
11899,10512,3
12192,4382,3
2026,242,3
8037,281,3
3201,4393,3
9022,281,3
5038,1999,3
2573,2246,3
4087,4018,3
3343,3266,3
4534,2760,3
5660,5618,3
3635,946,3
289,1230,3
6220,5464,3
11883,10701,3
10776,392,3
7744,5958,3
4897,677,3
8871,2396,3
9495,4171,3
810,870,3
8089,8355,3
5414,10507,3
1579,1534,3
2561,12163,3
713,745,3
12727,12789,3
1970,1956,3
10490,10470,3
5973,5957,3
3157,727,3
12126,9721,3
1536,1579,3
13941,13970,3
14778,14777,3
9700,10703,3
9127,9142,3
1969,1902,3
1833,3357,3
6455,5118,3
490,3904,3
6014,6107,3
13950,13970,3
1413,4217,3
3632,811,3
8387,10354,3
61,2342,3
3847,3813,3
12439,12409,3
6882,6594,3
9665,9621,3
11280,80,3
7585,2279,3
5628,5615,3
5764,5948,3
4641,4205,3
12144,12018,3
11193,11986,3
3979,1317,3
5544,9600,3
1342,5533,3
5238,1099,3
2229,5647,3
2588,10354,3
3112,3021,3
4220,4689,3
8213,8577,3
10568,11462,3
5429,928,3
1053,7605,3
4054,1570,3
2100,7638,3
7603,11089,3
3962,3764,3
12887,12872,3
7502,7124,3
1823,6126,3
3773,1794,3
3339,10440,3
11020,8793,3
3157,3184,3
218,3155,3
4210,905,3
9997,7854,3
9101,9875,3
12579,10168,3
13878,8767,3
14022,14087,3
10270,2327,3
3689,12701,3
8246,3409,3
8631,5060,3
5002,11284,3
1154,510,3
4526,1391,3
11534,5798,3
1413,3520,3
8729,9445,3
13221,13394,3
1526,3466,3
10437,10404,3
1737,993,3
1635,1074,3
2243,1298,3
6571,10016,3
174,10737,3
3177,2109,3
5125,5177,3
11253,7307,3
6049,6087,3
8202,117,3
1824,7848,3
746,315,3
13842,13835,3
73,2875,3
7119,4166,3
9442,12088,3
10779,2841,3
9924,9998,3
1155,13640,3
8050,6733,3
7612,5356,3
10437,10487,3
3421,2183,3
1637,8772,3
2033,11393,3
10087,3278,3
6730,913,3
12862,7913,3
12553,6033,3
13083,13045,3
388,3626,3
10338,3418,3
1933,1908,3
4757,5265,3
9715,9774,3
3959,3737,3
1431,1020,3
6323,11466,3
1742,2277,3
5639,8237,3
1461,1466,3
1078,8048,3
2263,1027,3
4355,4378,3
10397,1917,3
844,802,3
2290,1798,3
186,2318,3
978,7064,3
10967,12579,3
4399,5458,3
9665,7679,3
11946,2002,3
4819,4866,3
8777,10972,3
6048,4952,3
13240,7608,3
10353,5015,3
7863,1800,3
9987,12077,3
147,8518,3
13731,12053,3
4655,3422,3
8140,8105,3
5164,5127,3
758,5126,3
10625,1289,3
2049,6591,3
13038,7445,3
6465,7094,3
14082,8160,3
8048,4611,3
2260,1722,3
686,21,3
1719,711,3
5133,4208,3
1342,10819,3
2429,3858,3
743,368,3
4058,1128,3
10705,61,3
11208,7709,3
3065,13788,3
4811,10584,3
10478,10442,3
1734,1169,3
12929,7908,3
802,1767,3
1030,2557,3
481,6802,3
9733,6901,3
5116,9725,3
7677,789,3
3713,5172,3
6475,2458,3
11716,11192,3
11588,5710,3
6079,6037,3
5201,8810,3
3533,9627,3
14051,14074,3
4587,4511,3
8793,3269,3
7995,10398,3
5948,3041,3
13391,9863,3
5035,2385,3
9118,7064,3
10784,7913,3
7185,4109,3
1225,3889,3
9273,9204,3
3603,2932,3
75,10234,3
869,9245,3
1997,1951,3
363,6347,3
10436,10443,3
12204,1555,3
4053,3930,3
7023,2605,3
3671,3502,3
1955,8350,3
5332,7712,3
5619,5624,3
7575,7503,3
7172,5362,3
1928,7932,3
11395,9355,3
5848,9649,3
4016,13605,3
510,2746,3
2251,10972,3
5457,9307,3
3028,10756,3
3242,10153,3
2911,3233,3
4477,4432,3
4671,5401,3
3802,1119,3
9977,11636,3
5406,9072,3
5312,4824,3
11962,4482,3
9497,524,3
8925,8918,3
3107,8148,3
1819,4988,3
8200,8119,3
917,10150,3
1378,1916,3
1994,1923,3
1046,147,3
3109,1622,3
4541,5010,3
6045,13270,3
8833,8548,3
5762,3958,3
10488,10425,3
8037,12364,3
4042,5435,3
313,3442,3
3648,2924,3
10621,281,3
382,724,3
8510,6171,3
1357,7020,3
10034,4400,3
8204,7814,3
660,229,3
917,6962,3
10445,10420,3
8238,2875,3
9658,9627,3
11379,12508,3
12900,12881,3
8328,7344,3
938,2854,3
7636,9959,3
334,10887,3
4345,4362,3
2656,1325,3
681,2789,3
6807,4707,3
7051,7073,3
184,435,3
10347,5390,3
5657,5676,3
7661,4556,3
13846,13405,3
13680,6104,3
2930,1372,3
6012,5416,3
11283,10945,3
10627,1740,3
1315,8566,3
3977,4810,3
9043,13112,3
8686,8078,3
6848,11089,3
